thisRow.t,notes,welcome_screen.started,text_welcome.started,key_resp_welcome.started,welcome_screen.stopped,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,refresh.started,text_refresh.started,text_refresh.stopped,refresh.stopped,wait4trigger_scanner.started,wait4trigger_text.started,wait4trigger_scanner.stopped,fake_stimulus.started,fake_stimulus_text.started,fake_stimulus.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.00963168999987829,0.02333515099962824,0.02333515099962824,3.229176147999169,a,-9842.529344014001,None,,,,,,,,,,,001,001,2024-08-21_11h23.46.781,sad_memory_demo,2024.1.3,None,2024-08-21 11h23.57.210740 -0400,
,,,,,,,,,3.2292010790006316,3.244781243000034,3.545276990000275,3.529835904999345,,,,,,,001,001,2024-08-21_11h23.46.781,sad_memory_demo,2024.1.3,None,2024-08-21 11h23.57.210740 -0400,
,,,,,,,,,,,,,3.5298598350000248,3.545276990000275,4.536893189000693,,,,001,001,2024-08-21_11h23.46.781,sad_memory_demo,2024.1.3,None,2024-08-21 11h23.57.210740 -0400,
,,,,,,,,,,,,,,,,4.536929126999894,4.5475004609997995,6.531150319999142,001,001,2024-08-21_11h23.46.781,sad_memory_demo,2024.1.3,None,2024-08-21 11h23.57.210740 -0400,
