prompt_number,prompt,thisN,thisTrialN,thisRepN,rumination_loop.thisRepN,rumination_loop.thisTrialN,rumination_loop.thisN,rumination_loop.thisIndex,thisRow.t,notes,welcome_screen.started,text_welcome.started,key_resp_welcome.started,welcome_screen.stopped,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,refresh.started,text_refresh.started,text_refresh.stopped,refresh.stopped,wait4trigger_scanner.started,wait4trigger_text.started,scanner_trigger.started,wait4trigger_scanner.stopped,scanner_trigger.keys,scanner_trigger.rt,scanner_trigger.duration,fake_stimulus.started,fake_stimulus_text.started,fake_stimulus.stopped,rumination.started,prompt_constant.started,prompts.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.015719399991212413,0.03181630000472069,0.03181630000472069,4.2429834000067785,a,4.133096299978206,0.07321410000440665,,,,,,,,,,,,,,,,,,999,001,2024-10-31_10h48.32.082,rumination,2024.2.4,60.41379826282739,2024-10-31 10h48.36.177559 -0400,
,,,,,,,,,,,,,,,,,,4.243018299981486,4.259118799993303,4.559821100003319,4.543308399996022,,,,,,,,,,,,,,999,001,2024-10-31_10h48.32.082,rumination,2024.2.4,60.41379826282739,2024-10-31 10h48.36.177559 -0400,
,,,,,,,,,,,,,,,,,,,,,,4.543350599997211,4.559821100003319,4.559821100003319,11.065491799992742,t,6.502996399998665,None,,,,,,,999,001,2024-10-31_10h48.32.082,rumination,2024.2.4,60.41379826282739,2024-10-31 10h48.36.177559 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.065525199985132,11.083242599997902,23.077162600005977,,,,999,001,2024-10-31_10h48.32.082,rumination,2024.2.4,60.41379826282739,2024-10-31 10h48.36.177559 -0400,
1,Analyze your personality to understand why you feel so distressed about the events you just recalled,0,0,0,0,0,0,0,23.106375600007595,,,,,,,,,,,,,,,,,,,,,,,23.087435399997048,23.106375600007595,23.106375600007595,,,,,,,,
